id,artist,album,song,playlist,media_type,genre,Bytes
806,"Deep Purple","Slaves And Masters","Wicked Ways","90’s Music","MPEG audio file",Rock,12826582
807,"Deep Purple",Stormbringer,Stormbringer,Music,"MPEG audio file",Rock,8044864
808,"Deep Purple",Stormbringer,"Love Don't Mean a Thing",Music,"MPEG audio file",Rock,8675026
809,"Deep Purple",Stormbringer,"Holy Man",Music,"MPEG audio file",Rock,8818093
810,"Deep Purple",Stormbringer,"Hold On",Music,"MPEG audio file",Rock,10022428
811,"Deep Purple",Stormbringer,"Lady Double Dealer",Music,"MPEG audio file",Rock,6554330
812,"Deep Purple",Stormbringer,"You Can't Do it Right (With the One You Love)",Music,"MPEG audio file",Rock,6709579
813,"Deep Purple",Stormbringer,"High Ball Shooter",Music,"MPEG audio file",Rock,8772471
814,"Deep Purple",Stormbringer,"The Gypsy",Music,"MPEG audio file",Rock,7946614
815,"Deep Purple",Stormbringer,"Soldier Of Fortune",Music,"MPEG audio file",Rock,6315321
816,"Deep Purple","The Battle Rages On","The Battle Rages On",Music,"MPEG audio file",Rock,11626228
816,"Deep Purple","The Battle Rages On","The Battle Rages On","90’s Music","MPEG audio file",Rock,11626228
817,"Deep Purple","The Battle Rages On","Lick It Up",Music,"MPEG audio file",Rock,7792604
817,"Deep Purple","The Battle Rages On","Lick It Up","90’s Music","MPEG audio file",Rock,7792604
818,"Deep Purple","The Battle Rages On",Anya,Music,"MPEG audio file",Rock,12754921
818,"Deep Purple","The Battle Rages On",Anya,"90’s Music","MPEG audio file",Rock,12754921
819,"Deep Purple","The Battle Rages On","Talk About Love",Music,"MPEG audio file",Rock,8072171
819,"Deep Purple","The Battle Rages On","Talk About Love","90’s Music","MPEG audio file",Rock,8072171
820,"Deep Purple","The Battle Rages On","Time To Kill",Music,"MPEG audio file",Rock,11354742
820,"Deep Purple","The Battle Rages On","Time To Kill","90’s Music","MPEG audio file",Rock,11354742
821,"Deep Purple","The Battle Rages On","Ramshackle Man",Music,"MPEG audio file",Rock,10874679
821,"Deep Purple","The Battle Rages On","Ramshackle Man","90’s Music","MPEG audio file",Rock,10874679
822,"Deep Purple","The Battle Rages On","A Twist In The Tail",Music,"MPEG audio file",Rock,8413103
822,"Deep Purple","The Battle Rages On","A Twist In The Tail","90’s Music","MPEG audio file",Rock,8413103
823,"Deep Purple","The Battle Rages On","Nasty Piece Of Work",Music,"MPEG audio file",Rock,9076997
823,"Deep Purple","The Battle Rages On","Nasty Piece Of Work","90’s Music","MPEG audio file",Rock,9076997
824,"Deep Purple","The Battle Rages On",Solitaire,Music,"MPEG audio file",Rock,9157021
824,"Deep Purple","The Battle Rages On",Solitaire,"90’s Music","MPEG audio file",Rock,9157021
825,"Deep Purple","The Battle Rages On","One Man's Meat",Music,"MPEG audio file",Rock,9068960
825,"Deep Purple","The Battle Rages On","One Man's Meat","90’s Music","MPEG audio file",Rock,9068960
826,"Def Leppard","Vault: Def Leppard's Greatest Hits","Pour Some Sugar On Me",Music,"MPEG audio file",Rock,9518842
826,"Def Leppard","Vault: Def Leppard's Greatest Hits","Pour Some Sugar On Me","90’s Music","MPEG audio file",Rock,9518842
827,"Def Leppard","Vault: Def Leppard's Greatest Hits",Photograph,Music,"MPEG audio file",Rock,8108507
827,"Def Leppard","Vault: Def Leppard's Greatest Hits",Photograph,"90’s Music","MPEG audio file",Rock,8108507
828,"Def Leppard","Vault: Def Leppard's Greatest Hits","Love Bites",Music,"MPEG audio file",Rock,11305791
828,"Def Leppard","Vault: Def Leppard's Greatest Hits","Love Bites","90’s Music","MPEG audio file",Rock,11305791
829,"Def Leppard","Vault: Def Leppard's Greatest Hits","Let's Get Rocked",Music,"MPEG audio file",Rock,9724150
829,"Def Leppard","Vault: Def Leppard's Greatest Hits","Let's Get Rocked","90’s Music","MPEG audio file",Rock,9724150
830,"Def Leppard","Vault: Def Leppard's Greatest Hits","Two Steps Behind [Acoustic Version]",Music,"MPEG audio file",Rock,8523388
830,"Def Leppard","Vault: Def Leppard's Greatest Hits","Two Steps Behind [Acoustic Version]","90’s Music","MPEG audio file",Rock,8523388
831,"Def Leppard","Vault: Def Leppard's Greatest Hits",Animal,Music,"MPEG audio file",Rock,7985133
831,"Def Leppard","Vault: Def Leppard's Greatest Hits",Animal,"90’s Music","MPEG audio file",Rock,7985133
832,"Def Leppard","Vault: Def Leppard's Greatest Hits","Heaven Is",Music,"MPEG audio file",Rock,6988128
832,"Def Leppard","Vault: Def Leppard's Greatest Hits","Heaven Is","90’s Music","MPEG audio file",Rock,6988128
833,"Def Leppard","Vault: Def Leppard's Greatest Hits",Rocket,Music,"MPEG audio file",Rock,8092463
833,"Def Leppard","Vault: Def Leppard's Greatest Hits",Rocket,"90’s Music","MPEG audio file",Rock,8092463
834,"Def Leppard","Vault: Def Leppard's Greatest Hits","When Love & Hate Collide",Music,"MPEG audio file",Rock,8364633
834,"Def Leppard","Vault: Def Leppard's Greatest Hits","When Love & Hate Collide","90’s Music","MPEG audio file",Rock,8364633
835,"Def Leppard","Vault: Def Leppard's Greatest Hits",Action,Music,"MPEG audio file",Rock,7130830
835,"Def Leppard","Vault: Def Leppard's Greatest Hits",Action,"90’s Music","MPEG audio file",Rock,7130830
836,"Def Leppard","Vault: Def Leppard's Greatest Hits","Make Love Like A Man",Music,"MPEG audio file",Rock,8309725
836,"Def Leppard","Vault: Def Leppard's Greatest Hits","Make Love Like A Man","90’s Music","MPEG audio file",Rock,8309725
837,"Def Leppard","Vault: Def Leppard's Greatest Hits","Armageddon It",Music,"MPEG audio file",Rock,10522352
837,"Def Leppard","Vault: Def Leppard's Greatest Hits","Armageddon It","90’s Music","MPEG audio file",Rock,10522352
838,"Def Leppard","Vault: Def Leppard's Greatest Hits","Have You Ever Needed Someone So Bad",Music,"MPEG audio file",Rock,10400020
838,"Def Leppard","Vault: Def Leppard's Greatest Hits","Have You Ever Needed Someone So Bad","90’s Music","MPEG audio file",Rock,10400020
839,"Def Leppard","Vault: Def Leppard's Greatest Hits","Rock Of Ages",Music,"MPEG audio file",Rock,8150318
839,"Def Leppard","Vault: Def Leppard's Greatest Hits","Rock Of Ages","90’s Music","MPEG audio file",Rock,8150318
840,"Def Leppard","Vault: Def Leppard's Greatest Hits",Hysteria,Music,"MPEG audio file",Rock,11622738
840,"Def Leppard","Vault: Def Leppard's Greatest Hits",Hysteria,"90’s Music","MPEG audio file",Rock,11622738
841,"Def Leppard","Vault: Def Leppard's Greatest Hits","Bringin' On The Heartbreak",Music,"MPEG audio file",Rock,8853324
841,"Def Leppard","Vault: Def Leppard's Greatest Hits","Bringin' On The Heartbreak","90’s Music","MPEG audio file",Rock,8853324
842,"Dennis Chambers",Outbreak,"Roll Call",Music,"MPEG audio file",Jazz,10653494
843,"Dennis Chambers",Outbreak,Otay,Music,"MPEG audio file",Jazz,14176083
844,"Dennis Chambers",Outbreak,"Groovus Interruptus",Music,"MPEG audio file",Jazz,10602166
845,"Dennis Chambers",Outbreak,"Paris On Mine",Music,"MPEG audio file",Jazz,12059507
846,"Dennis Chambers",Outbreak,"In Time",Music,"MPEG audio file",Jazz,12287103
847,"Dennis Chambers",Outbreak,"Plan B",Music,"MPEG audio file",Jazz,9032315
848,"Dennis Chambers",Outbreak,Outbreak,Music,"MPEG audio file",Jazz,21685807
849,"Dennis Chambers",Outbreak,"Baltimore, DC",Music,"MPEG audio file",Jazz,11394473
850,"Dennis Chambers",Outbreak,"Talkin Loud and Saying Nothin",Music,"MPEG audio file",Jazz,11994859
851,Djavan,"Djavan Ao Vivo - Vol. 02","Pétala",Music,"MPEG audio file",Latin,8856165
851,Djavan,"Djavan Ao Vivo - Vol. 02","Pétala","90’s Music","MPEG audio file",Latin,8856165
852,Djavan,"Djavan Ao Vivo - Vol. 02","Meu Bem-Querer",Music,"MPEG audio file",Latin,8330047
852,Djavan,"Djavan Ao Vivo - Vol. 02","Meu Bem-Querer","90’s Music","MPEG audio file",Latin,8330047
852,Djavan,"Djavan Ao Vivo - Vol. 02","Meu Bem-Querer","Brazilian Music","MPEG audio file",Latin,8330047
853,Djavan,"Djavan Ao Vivo - Vol. 02",Cigano,Music,"MPEG audio file",Latin,10037362
853,Djavan,"Djavan Ao Vivo - Vol. 02",Cigano,"90’s Music","MPEG audio file",Latin,10037362
854,Djavan,"Djavan Ao Vivo - Vol. 02","Boa Noite",Music,"MPEG audio file",Latin,11283582
854,Djavan,"Djavan Ao Vivo - Vol. 02","Boa Noite","90’s Music","MPEG audio file",Latin,11283582
855,Djavan,"Djavan Ao Vivo - Vol. 02","Fato Consumado",Music,"MPEG audio file",Latin,7018586
855,Djavan,"Djavan Ao Vivo - Vol. 02","Fato Consumado","90’s Music","MPEG audio file",Latin,7018586
856,Djavan,"Djavan Ao Vivo - Vol. 02","Faltando Um Pedaço",Music,"MPEG audio file",Latin,8788760
856,Djavan,"Djavan Ao Vivo - Vol. 02","Faltando Um Pedaço","90’s Music","MPEG audio file",Latin,8788760
857,Djavan,"Djavan Ao Vivo - Vol. 02","Álibi",Music,"MPEG audio file",Latin,6928434
857,Djavan,"Djavan Ao Vivo - Vol. 02","Álibi","90’s Music","MPEG audio file",Latin,6928434
858,Djavan,"Djavan Ao Vivo - Vol. 02",Esquinas,Music,"MPEG audio file",Latin,9096726
858,Djavan,"Djavan Ao Vivo - Vol. 02",Esquinas,"90’s Music","MPEG audio file",Latin,9096726
858,Djavan,"Djavan Ao Vivo - Vol. 02",Esquinas,"Brazilian Music","MPEG audio file",Latin,9096726
859,Djavan,"Djavan Ao Vivo - Vol. 02",Se...,Music,"MPEG audio file",Latin,9413777
859,Djavan,"Djavan Ao Vivo - Vol. 02",Se...,"90’s Music","MPEG audio file",Latin,9413777
860,Djavan,"Djavan Ao Vivo - Vol. 02","Eu Te Devoro",Music,"MPEG audio file",Latin,10312775
860,Djavan,"Djavan Ao Vivo - Vol. 02","Eu Te Devoro","90’s Music","MPEG audio file",Latin,10312775
861,Djavan,"Djavan Ao Vivo - Vol. 02","Lilás",Music,"MPEG audio file",Latin,9049542
861,Djavan,"Djavan Ao Vivo - Vol. 02","Lilás","90’s Music","MPEG audio file",Latin,9049542
862,Djavan,"Djavan Ao Vivo - Vol. 02",Acelerou,Music,"MPEG audio file",Latin,9396942
862,Djavan,"Djavan Ao Vivo - Vol. 02",Acelerou,"90’s Music","MPEG audio file",Latin,9396942
863,Djavan,"Djavan Ao Vivo - Vol. 02","Um Amor Puro",Music,"MPEG audio file",Latin,10687311
863,Djavan,"Djavan Ao Vivo - Vol. 02","Um Amor Puro","90’s Music","MPEG audio file",Latin,10687311
864,Djavan,"Djavan Ao Vivo - Vol. 1",Samurai,Music,"MPEG audio file",Latin,10872787
864,Djavan,"Djavan Ao Vivo - Vol. 1",Samurai,"90’s Music","MPEG audio file",Latin,10872787
864,Djavan,"Djavan Ao Vivo - Vol. 1",Samurai,"Brazilian Music","MPEG audio file",Latin,10872787
865,Djavan,"Djavan Ao Vivo - Vol. 1","Nem Um Dia",Music,"MPEG audio file",Latin,11181446
865,Djavan,"Djavan Ao Vivo - Vol. 1","Nem Um Dia","90’s Music","MPEG audio file",Latin,11181446
866,Djavan,"Djavan Ao Vivo - Vol. 1",Oceano,Music,"MPEG audio file",Latin,7026441
866,Djavan,"Djavan Ao Vivo - Vol. 1",Oceano,"90’s Music","MPEG audio file",Latin,7026441
867,Djavan,"Djavan Ao Vivo - Vol. 1","Açai",Music,"MPEG audio file",Latin,8893682
867,Djavan,"Djavan Ao Vivo - Vol. 1","Açai","90’s Music","MPEG audio file",Latin,8893682
867,Djavan,"Djavan Ao Vivo - Vol. 1","Açai","Brazilian Music","MPEG audio file",Latin,8893682
868,Djavan,"Djavan Ao Vivo - Vol. 1",Serrado,Music,"MPEG audio file",Latin,9842240
868,Djavan,"Djavan Ao Vivo - Vol. 1",Serrado,"90’s Music","MPEG audio file",Latin,9842240
869,Djavan,"Djavan Ao Vivo - Vol. 1","Flor De Lis",Music,"MPEG audio file",Latin,7801108
869,Djavan,"Djavan Ao Vivo - Vol. 1","Flor De Lis","90’s Music","MPEG audio file",Latin,7801108
870,Djavan,"Djavan Ao Vivo - Vol. 1","Amar É Tudo",Music,"MPEG audio file",Latin,7073899
870,Djavan,"Djavan Ao Vivo - Vol. 1","Amar É Tudo","90’s Music","MPEG audio file",Latin,7073899
871,Djavan,"Djavan Ao Vivo - Vol. 1",Azul,Music,"MPEG audio file",Latin,8381029
871,Djavan,"Djavan Ao Vivo - Vol. 1",Azul,"90’s Music","MPEG audio file",Latin,8381029
872,Djavan,"Djavan Ao Vivo - Vol. 1",Seduzir,Music,"MPEG audio file",Latin,9163253
872,Djavan,"Djavan Ao Vivo - Vol. 1",Seduzir,"90’s Music","MPEG audio file",Latin,9163253
873,Djavan,"Djavan Ao Vivo - Vol. 1","A Carta",Music,"MPEG audio file",Latin,11493463
873,Djavan,"Djavan Ao Vivo - Vol. 1","A Carta","90’s Music","MPEG audio file",Latin,11493463
874,Djavan,"Djavan Ao Vivo - Vol. 1",Sina,Music,"MPEG audio file",Latin,8906539
874,Djavan,"Djavan Ao Vivo - Vol. 1",Sina,"90’s Music","MPEG audio file",Latin,8906539
874,Djavan,"Djavan Ao Vivo - Vol. 1",Sina,"Brazilian Music","MPEG audio file",Latin,8906539
875,Djavan,"Djavan Ao Vivo - Vol. 1",Acelerou,Music,"MPEG audio file",Latin,9391439
875,Djavan,"Djavan Ao Vivo - Vol. 1",Acelerou,"90’s Music","MPEG audio file",Latin,9391439
876,Djavan,"Djavan Ao Vivo - Vol. 1","Um Amor Puro",Music,"MPEG audio file",Latin,10664698
876,Djavan,"Djavan Ao Vivo - Vol. 1","Um Amor Puro","90’s Music","MPEG audio file",Latin,10664698
877,"Elis Regina","Elis Regina-Minha História","O Bêbado e a Equilibrista",Music,"MPEG audio file",Latin,7306143
877,"Elis Regina","Elis Regina-Minha História","O Bêbado e a Equilibrista","Brazilian Music","MPEG audio file",Latin,7306143
878,"Elis Regina","Elis Regina-Minha História","O Mestre-Sala dos Mares",Music,"MPEG audio file",Latin,6180414
879,"Elis Regina","Elis Regina-Minha História","Atrás da Porta",Music,"MPEG audio file",Latin,5432518
880,"Elis Regina","Elis Regina-Minha História","Dois Pra Lá, Dois Pra Cá",Music,"MPEG audio file",Latin,8684639
881,"Elis Regina","Elis Regina-Minha História","Casa no Campo",Music,"MPEG audio file",Latin,5531841
882,"Elis Regina","Elis Regina-Minha História",Romaria,Music,"MPEG audio file",Latin,7968525
883,"Elis Regina","Elis Regina-Minha História","Alô, Alô, Marciano",Music,"MPEG audio file",Latin,8137254
884,"Elis Regina","Elis Regina-Minha História","Me Deixas Louca",Music,"MPEG audio file",Latin,6888030
885,"Elis Regina","Elis Regina-Minha História","Fascinação",Music,"MPEG audio file",Latin,5793959
885,"Elis Regina","Elis Regina-Minha História","Fascinação","Brazilian Music","MPEG audio file",Latin,5793959
886,"Elis Regina","Elis Regina-Minha História","Saudosa Maloca",Music,"MPEG audio file",Latin,9059416
887,"Elis Regina","Elis Regina-Minha História","As Aparências Enganam",Music,"MPEG audio file",Latin,8014346
888,"Elis Regina","Elis Regina-Minha História",Madalena,Music,"MPEG audio file",Latin,5243721
888,"Elis Regina","Elis Regina-Minha História",Madalena,"Brazilian Music","MPEG audio file",Latin,5243721
889,"Elis Regina","Elis Regina-Minha História","Maria Rosa",Music,"MPEG audio file",Latin,7592504
890,"Elis Regina","Elis Regina-Minha História","Aprendendo A Jogar",Music,"MPEG audio file",Latin,9391041
891,"Eric Clapton","The Cream Of Clapton",Layla,Music,"MPEG audio file",Blues,14115792
891,"Eric Clapton","The Cream Of Clapton",Layla,"90’s Music","MPEG audio file",Blues,14115792
892,"Eric Clapton","The Cream Of Clapton",Badge,Music,"MPEG audio file",Blues,5322942
892,"Eric Clapton","The Cream Of Clapton",Badge,"90’s Music","MPEG audio file",Blues,5322942
893,"Eric Clapton","The Cream Of Clapton","I Feel Free",Music,"MPEG audio file",Blues,5725684
893,"Eric Clapton","The Cream Of Clapton","I Feel Free","90’s Music","MPEG audio file",Blues,5725684
894,"Eric Clapton","The Cream Of Clapton","Sunshine Of Your Love",Music,"MPEG audio file",Blues,8225889
894,"Eric Clapton","The Cream Of Clapton","Sunshine Of Your Love","90’s Music","MPEG audio file",Blues,8225889
895,"Eric Clapton","The Cream Of Clapton",Crossroads,Music,"MPEG audio file",Blues,8273540
895,"Eric Clapton","The Cream Of Clapton",Crossroads,"90’s Music","MPEG audio file",Blues,8273540
896,"Eric Clapton","The Cream Of Clapton","Strange Brew",Music,"MPEG audio file",Blues,5489787
896,"Eric Clapton","The Cream Of Clapton","Strange Brew","90’s Music","MPEG audio file",Blues,5489787
897,"Eric Clapton","The Cream Of Clapton","White Room",Music,"MPEG audio file",Blues,9872606
897,"Eric Clapton","The Cream Of Clapton","White Room","90’s Music","MPEG audio file",Blues,9872606
898,"Eric Clapton","The Cream Of Clapton","Bell Bottom Blues",Music,"MPEG audio file",Blues,9946681
898,"Eric Clapton","The Cream Of Clapton","Bell Bottom Blues","90’s Music","MPEG audio file",Blues,9946681
899,"Eric Clapton","The Cream Of Clapton",Cocaine,Music,"MPEG audio file",Blues,7138399
899,"Eric Clapton","The Cream Of Clapton",Cocaine,"90’s Music","MPEG audio file",Blues,7138399
900,"Eric Clapton","The Cream Of Clapton","I Shot The Sheriff",Music,"MPEG audio file",Blues,8738973
900,"Eric Clapton","The Cream Of Clapton","I Shot The Sheriff","90’s Music","MPEG audio file",Blues,8738973
901,"Eric Clapton","The Cream Of Clapton","After Midnight",Music,"MPEG audio file",Blues,6460941
901,"Eric Clapton","The Cream Of Clapton","After Midnight","90’s Music","MPEG audio file",Blues,6460941
902,"Eric Clapton","The Cream Of Clapton","Swing Low Sweet Chariot",Music,"MPEG audio file",Blues,6896288
902,"Eric Clapton","The Cream Of Clapton","Swing Low Sweet Chariot","90’s Music","MPEG audio file",Blues,6896288
903,"Eric Clapton","The Cream Of Clapton","Lay Down Sally",Music,"MPEG audio file",Blues,7774207
903,"Eric Clapton","The Cream Of Clapton","Lay Down Sally","90’s Music","MPEG audio file",Blues,7774207
904,"Eric Clapton","The Cream Of Clapton","Knockin On Heavens Door",Music,"MPEG audio file",Blues,8758819
904,"Eric Clapton","The Cream Of Clapton","Knockin On Heavens Door","90’s Music","MPEG audio file",Blues,8758819
905,"Eric Clapton","The Cream Of Clapton","Wonderful Tonight",Music,"MPEG audio file",Blues,7326923
905,"Eric Clapton","The Cream Of Clapton","Wonderful Tonight","90’s Music","MPEG audio file",Blues,7326923
906,"Eric Clapton","The Cream Of Clapton","Let It Grow",Music,"MPEG audio file",Blues,9742568
906,"Eric Clapton","The Cream Of Clapton","Let It Grow","90’s Music","MPEG audio file",Blues,9742568
907,"Eric Clapton","The Cream Of Clapton",Promises,Music,"MPEG audio file",Blues,6006154
907,"Eric Clapton","The Cream Of Clapton",Promises,"90’s Music","MPEG audio file",Blues,6006154
908,"Eric Clapton","The Cream Of Clapton","I Can't Stand It",Music,"MPEG audio file",Blues,8271980
908,"Eric Clapton","The Cream Of Clapton","I Can't Stand It","90’s Music","MPEG audio file",Blues,8271980
909,"Eric Clapton",Unplugged,Signe,Music,"MPEG audio file",Blues,6475042
909,"Eric Clapton",Unplugged,Signe,"90’s Music","MPEG audio file",Blues,6475042
910,"Eric Clapton",Unplugged,"Before You Accuse Me",Music,"MPEG audio file",Blues,7456807
910,"Eric Clapton",Unplugged,"Before You Accuse Me","90’s Music","MPEG audio file",Blues,7456807
